id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
Gv9pP239/,Gv9pP239116,116,94,Attempt missed. Ruben Sanchez (Sporting de Gijon) header from the left side of the box misses to the left. Assisted by Carlos Carmona following a set piece situation.,1,12,1,Sporting Gijon,Eibar,ruben sanchez,carlos carmona,NA,NA,8,2,0,9,3,1,2,0
hMggNtP6/,hMggNtP63,3,1,Foul by Ricardo Pereira (Nice).,3,NA,1,Nice,Metz,ricardo pereira,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP64,4,1,Simon Falette (Metz) wins a free kick in the defensive half.,8,NA,2,Metz,Nice,simon falette,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP67,7,2,Attempt blocked. Habib Diallo (Metz) right footed shot from the centre of the box is blocked. Assisted by Ivan Balliu with a cross.,1,12,2,Metz,Nice,habib diallo,ivan balliu,NA,NA,2,3,0,3,1,2,1,0
hMggNtP6/,hMggNtP68,8,3,Arnaud Lusamba (Nice) wins a free kick in the defensive half.,8,NA,1,Nice,Metz,arnaud lusamba,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP69,9,3,Foul by Opa Nguette (Metz).,3,NA,2,Metz,Nice,opa nguette,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP610,10,5,Attempt saved. Alassane Plea (Nice) right footed shot from outside the box is saved in the centre of the goal. Assisted by Dalbert.,1,12,1,Nice,Metz,alassane plea,dalbert,NA,NA,5,1,0,15,1,1,1,0
hMggNtP6/,hMggNtP611,11,7,Attempt blocked. Chris Philipps (Metz) right footed shot from outside the box is blocked. Assisted by Florent Mollet.,1,12,2,Metz,Nice,chris philipps,florent mollet,NA,NA,2,3,0,15,1,1,1,0
hMggNtP6/,hMggNtP612,12,7,"Corner,  Metz. Conceded by Vincent Koziello.",2,NA,2,Metz,Nice,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP613,13,8,Foul by Guido Milan (Metz).,3,NA,2,Metz,Nice,guido milan,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP614,14,8,Ricardo Pereira (Nice) wins a free kick in the defensive half.,8,NA,1,Nice,Metz,ricardo pereira,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP615,15,9,Florent Mollet (Metz) wins a free kick in the attacking half.,8,NA,2,Metz,Nice,florent mollet,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
hMggNtP6/,hMggNtP616,16,9,Foul by Vincent Koziello (Nice).,3,NA,1,Nice,Metz,vincent koziello,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP617,17,11,"Attempt missed. Florent Mollet (Metz) right footed shot from outside the box is close, but misses to the right from a direct free kick.",1,NA,2,Metz,Nice,florent mollet,NA,NA,NA,9,2,0,15,1,0,4,0
hMggNtP6/,hMggNtP618,18,12,Attempt missed. Fallou Diagne (Metz) right footed shot from outside the box misses to the left. Assisted by Chris Philipps.,1,12,2,Metz,Nice,fallou diagne,chris philipps,NA,NA,8,2,0,15,1,1,1,0
hMggNtP6/,hMggNtP619,19,13,Hand ball by Malang Sarr (Nice).,10,NA,1,Nice,Metz,malang sarr,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP620,20,15,Attempt saved. Opa Nguette (Metz) right footed shot from outside the box is saved in the bottom left corner. Assisted by Fallou Diagne.,1,12,2,Metz,Nice,opa nguette,fallou diagne,NA,NA,3,1,0,15,1,1,1,0
hMggNtP6/,hMggNtP621,21,16,Foul by Fallou Diagne (Metz).,3,NA,2,Metz,Nice,fallou diagne,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP622,22,16,Vincent Koziello (Nice) wins a free kick in the attacking half.,8,NA,1,Nice,Metz,vincent koziello,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
hMggNtP6/,hMggNtP623,23,17,Foul by Malang Sarr (Nice).,3,NA,1,Nice,Metz,malang sarr,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP624,24,17,Habib Diallo (Metz) wins a free kick in the defensive half.,8,NA,2,Metz,Nice,habib diallo,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP625,25,17,"Offside, Metz. Ivan Balliu tries a through ball, but Renaud Cohade is caught offside.",9,13,2,Metz,Nice,renaud cohade,ivan balliu,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP626,26,18,Foul by Habib Diallo (Metz).,3,NA,2,Metz,Nice,habib diallo,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP627,27,18,Paul Baysse (Nice) wins a free kick on the right wing.,8,NA,1,Nice,Metz,paul baysse,NA,NA,NA,NA,NA,0,5,NA,0,NA,0
hMggNtP6/,hMggNtP628,28,21,"Corner,  Nice. Conceded by Franck Signorino.",2,NA,1,Nice,Metz,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP629,29,22,Attempt blocked. Arnaud Lusamba (Nice) right footed shot from outside the box is blocked. Assisted by Ricardo Pereira.,1,12,1,Nice,Metz,arnaud lusamba,ricardo pereira,NA,NA,2,3,0,15,1,1,1,0
hMggNtP6/,hMggNtP630,30,24,Foul by Arnaud Lusamba (Nice).,3,NA,1,Nice,Metz,arnaud lusamba,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP631,31,24,Ivan Balliu (Metz) wins a free kick on the right wing.,8,NA,2,Metz,Nice,ivan balliu,NA,NA,NA,NA,NA,0,5,NA,0,NA,0
hMggNtP6/,hMggNtP632,32,26,Attempt blocked. Ricardo Pereira (Nice) right footed shot from outside the box is blocked. Assisted by Wylan Cyprien.,1,12,1,Nice,Metz,ricardo pereira,wylan cyprien,NA,NA,2,3,0,15,1,1,1,0
hMggNtP6/,hMggNtP633,33,27,Arnaud Souquet (Nice) wins a free kick on the right wing.,8,NA,1,Nice,Metz,arnaud souquet,NA,NA,NA,NA,NA,0,5,NA,0,NA,0
hMggNtP6/,hMggNtP634,34,27,Foul by Chris Philipps (Metz).,3,NA,2,Metz,Nice,chris philipps,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP635,35,31,Foul by Fallou Diagne (Metz).,3,NA,2,Metz,Nice,fallou diagne,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP636,36,31,Wylan Cyprien (Nice) wins a free kick in the attacking half.,8,NA,1,Nice,Metz,wylan cyprien,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
hMggNtP6/,hMggNtP637,37,32,"Offside, Metz. Opa Nguette tries a through ball, but Renaud Cohade is caught offside.",9,13,2,Metz,Nice,renaud cohade,opa nguette,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP638,38,34,Foul by Fallou Diagne (Metz).,3,NA,2,Metz,Nice,fallou diagne,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP639,39,34,Vincent Koziello (Nice) wins a free kick in the attacking half.,8,NA,1,Nice,Metz,vincent koziello,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
hMggNtP6/,hMggNtP640,40,35,Florent Mollet (Metz) wins a free kick in the defensive half.,8,NA,2,Metz,Nice,florent mollet,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP641,41,35,Foul by Ricardo Pereira (Nice).,3,NA,1,Nice,Metz,ricardo pereira,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP642,42,35,"Offside, Nice. Vincent Koziello tries a through ball, but Alassane Plea is caught offside.",9,13,1,Nice,Metz,alassane plea,vincent koziello,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP643,43,36,"Attempt missed. Vincent Koziello (Nice) left footed shot from the centre of the box is close, but misses to the right. Assisted by Arnaud Souquet.",1,12,1,Nice,Metz,vincent koziello,arnaud souquet,NA,NA,9,2,0,3,2,1,1,0
hMggNtP6/,hMggNtP644,44,39,Foul by Malang Sarr (Nice).,3,NA,1,Nice,Metz,malang sarr,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP645,45,39,Renaud Cohade (Metz) wins a free kick in the defensive half.,8,NA,2,Metz,Nice,renaud cohade,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP646,46,39,Malang Sarr (Nice) is shown the yellow card for a bad foul.,4,NA,1,Nice,Metz,malang sarr,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP647,47,40,"Attempt missed. Arnaud Souquet (Nice) right footed shot from the right side of the box is close, but misses to the right. Assisted by Alassane Plea.",1,12,1,Nice,Metz,arnaud souquet,alassane plea,NA,NA,9,2,0,11,1,1,1,0
hMggNtP6/,hMggNtP648,48,40,"Corner,  Nice. Conceded by Florent Mollet.",2,NA,1,Nice,Metz,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP649,49,41,Attempt missed. Paul Baysse (Nice) right footed shot from the right side of the six yard box misses to the left. Assisted by Wylan Cyprien with a cross following a corner.,1,12,1,Nice,Metz,paul baysse,wylan cyprien,NA,NA,8,2,0,12,1,2,3,0
hMggNtP6/,hMggNtP650,50,43,Foul by Arnaud Lusamba (Nice).,3,NA,1,Nice,Metz,arnaud lusamba,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP651,51,43,Renaud Cohade (Metz) wins a free kick in the defensive half.,8,NA,2,Metz,Nice,renaud cohade,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP652,52,44,"Corner,  Metz. Conceded by Dalbert.",2,NA,2,Metz,Nice,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP653,53,44,Alassane Plea (Nice) wins a free kick in the defensive half.,8,NA,1,Nice,Metz,alassane plea,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP654,54,44,Foul by Florent Mollet (Metz).,3,NA,2,Metz,Nice,florent mollet,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP655,55,45,Attempt missed. Wylan Cyprien (Nice) right footed shot from outside the box is high and wide to the left.,1,NA,1,Nice,Metz,wylan cyprien,NA,NA,NA,6,2,0,15,1,0,1,0
hMggNtP6/,hMggNtP658,58,48,Foul by Arnaud Lusamba (Nice).,3,NA,1,Nice,Metz,arnaud lusamba,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP659,59,48,Ivan Balliu (Metz) wins a free kick on the right wing.,8,NA,2,Metz,Nice,ivan balliu,NA,NA,NA,NA,NA,0,5,NA,0,NA,0
hMggNtP6/,hMggNtP660,60,49,Attempt saved. Renaud Cohade (Metz) right footed shot from the right side of the six yard box is saved in the centre of the goal. Assisted by Florent Mollet with a cross.,1,12,2,Metz,Nice,renaud cohade,florent mollet,NA,NA,5,1,0,12,1,2,1,0
hMggNtP6/,hMggNtP661,61,49,Foul by Guido Milan (Metz).,3,NA,2,Metz,Nice,guido milan,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP662,62,49,Wylan Cyprien (Nice) wins a free kick in the defensive half.,8,NA,1,Nice,Metz,wylan cyprien,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP663,63,51,Arnaud Lusamba (Nice) wins a free kick on the left wing.,8,NA,1,Nice,Metz,arnaud lusamba,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
hMggNtP6/,hMggNtP664,64,51,Foul by Opa Nguette (Metz).,3,NA,2,Metz,Nice,opa nguette,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP665,65,52,Attempt saved. Wylan Cyprien (Nice) right footed shot from long range on the left is saved in the bottom left corner.,1,NA,1,Nice,Metz,wylan cyprien,NA,NA,NA,3,1,0,16,1,0,1,0
hMggNtP6/,hMggNtP666,66,57,Florent Mollet (Metz) wins a free kick on the left wing.,8,NA,2,Metz,Nice,florent mollet,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
hMggNtP6/,hMggNtP667,67,57,Foul by Paul Baysse (Nice).,3,NA,1,Nice,Metz,paul baysse,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP668,68,58,Attempt missed. Florent Mollet (Metz) right footed shot from outside the box misses to the left. Assisted by Renaud Cohade following a set piece situation.,1,12,2,Metz,Nice,florent mollet,renaud cohade,NA,NA,8,2,0,15,1,1,2,0
hMggNtP6/,hMggNtP669,69,58,"Attempt missed. Opa Nguette (Metz) right footed shot from the centre of the box is close, but misses to the left. Assisted by Florent Mollet following a set piece situation.",1,12,2,Metz,Nice,opa nguette,florent mollet,NA,NA,8,2,0,3,1,1,2,0
hMggNtP6/,hMggNtP670,70,61,Attempt missed. Habib Diallo (Metz) header from the centre of the box misses to the right. Assisted by Renaud Cohade.,1,12,2,Metz,Nice,habib diallo,renaud cohade,NA,NA,9,2,0,3,3,1,1,0
hMggNtP6/,hMggNtP671,71,62,Florent Mollet (Metz) wins a free kick in the defensive half.,8,NA,2,Metz,Nice,florent mollet,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP672,72,62,Foul by Wylan Cyprien (Nice).,3,NA,1,Nice,Metz,wylan cyprien,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP673,73,63,Attempt missed. Florent Mollet (Metz) right footed shot from the left side of the box misses to the right. Assisted by Renaud Cohade.,1,12,2,Metz,Nice,florent mollet,renaud cohade,NA,NA,9,2,0,9,1,1,1,0
hMggNtP6/,hMggNtP674,74,65,Foul by Chris Philipps (Metz).,3,NA,2,Metz,Nice,chris philipps,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP675,75,65,Vincent Koziello (Nice) wins a free kick in the defensive half.,8,NA,1,Nice,Metz,vincent koziello,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP676,76,66,Foul by Dalbert (Nice).,3,NA,1,Nice,Metz,dalbert,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP677,77,66,Renaud Cohade (Metz) wins a free kick in the defensive half.,8,NA,2,Metz,Nice,renaud cohade,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP678,78,67,"Substitution, Nice. Vincent Marcel replaces Arnaud Lusamba.",7,NA,1,Nice,Metz,NA,NA,vincent marcel,arnaud lusamba,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP679,79,68,"Attempt missed. Alassane Plea (Nice) right footed shot from the right side of the box is close, but misses to the left. Assisted by Ricardo Pereira.",1,12,1,Nice,Metz,alassane plea,ricardo pereira,NA,NA,8,2,0,11,1,1,1,0
hMggNtP6/,hMggNtP680,80,68,Attempt missed. Chris Philipps (Metz) right footed shot from outside the box is just a bit too high. Assisted by Florent Mollet.,1,12,2,Metz,Nice,chris philipps,florent mollet,NA,NA,1,2,0,15,1,1,1,0
hMggNtP6/,hMggNtP681,81,69,Foul by Vincent Marcel (Nice).,3,NA,1,Nice,Metz,vincent marcel,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP682,82,69,Opa Nguette (Metz) wins a free kick in the defensive half.,8,NA,2,Metz,Nice,opa nguette,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP683,83,70,"Offside, Metz. Guido Milan tries a through ball, but Fallou Diagne is caught offside.",9,13,2,Metz,Nice,fallou diagne,guido milan,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP684,84,72,Attempt saved. Fallou Diagne (Metz) right footed shot from outside the box is saved in the centre of the goal.,1,NA,2,Metz,Nice,fallou diagne,NA,NA,NA,5,1,0,15,1,0,1,0
hMggNtP6/,hMggNtP685,85,73,Foul by Fallou Diagne (Metz).,3,NA,2,Metz,Nice,fallou diagne,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP686,86,73,Wylan Cyprien (Nice) wins a free kick in the defensive half.,8,NA,1,Nice,Metz,wylan cyprien,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP687,87,73,Fallou Diagne (Metz) is shown the yellow card for a bad foul.,4,NA,2,Metz,Nice,fallou diagne,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP688,88,75,Foul by Vincent Koziello (Nice).,3,NA,1,Nice,Metz,vincent koziello,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP689,89,75,Opa Nguette (Metz) wins a free kick in the defensive half.,8,NA,2,Metz,Nice,opa nguette,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
hMggNtP6/,hMggNtP690,90,75,Vincent Koziello (Nice) is shown the yellow card for a bad foul.,4,NA,1,Nice,Metz,vincent koziello,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP691,91,76,Florent Mollet (Metz) wins a free kick on the left wing.,8,NA,2,Metz,Nice,florent mollet,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
hMggNtP6/,hMggNtP692,92,76,Foul by Arnaud Souquet (Nice).,3,NA,1,Nice,Metz,arnaud souquet,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP693,93,77,Attempt missed. Habib Diallo (Metz) left footed shot from the left side of the box misses to the right following a set piece situation.,1,NA,2,Metz,Nice,habib diallo,NA,NA,NA,9,2,0,9,2,0,2,0
hMggNtP6/,hMggNtP694,94,77,Attempt blocked. Guido Milan (Metz) right footed shot from the centre of the box is blocked. Assisted by Habib Diallo.,1,12,2,Metz,Nice,guido milan,habib diallo,NA,NA,2,3,0,3,1,1,1,0
hMggNtP6/,hMggNtP695,95,81,"Substitution, Metz. Thibaut Vion replaces Habib Diallo.",7,NA,2,Metz,Nice,NA,NA,thibaut vion,habib diallo,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP696,96,81,"Substitution, Nice. Anastasios Donis replaces Alassane Plea.",7,NA,1,Nice,Metz,NA,NA,anastasios donis,alassane plea,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP697,97,81,"Corner,  Metz. Conceded by Dalbert.",2,NA,2,Metz,Nice,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP698,98,83,"Corner,  Metz. Conceded by Malang Sarr.",2,NA,2,Metz,Nice,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP699,99,83,"Attempt missed. Thibaut Vion (Metz) right footed shot from the centre of the box is close, but misses the top left corner. Assisted by Guido Milan with a headed pass following a corner.",1,12,2,Metz,Nice,thibaut vion,guido milan,NA,NA,12,2,0,3,1,3,3,0
hMggNtP6/,hMggNtP6100,100,85,Foul by Malang Sarr (Nice).,3,NA,1,Nice,Metz,malang sarr,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP6101,101,85,Opa Nguette (Metz) wins a free kick in the attacking half.,8,NA,2,Metz,Nice,opa nguette,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
hMggNtP6/,hMggNtP6102,102,86,"Substitution, Metz. Kevin Lejeune replaces Florent Mollet.",7,NA,2,Metz,Nice,NA,NA,kevin lejeune,florent mollet,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP6103,103,87,"Corner,  Nice. Conceded by Franck Signorino.",2,NA,1,Nice,Metz,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP6104,104,87,Attempt missed. Vincent Marcel (Nice) right footed shot from outside the box misses to the right. Assisted by Vincent Koziello following a corner.,1,12,1,Nice,Metz,vincent marcel,vincent koziello,NA,NA,9,2,0,15,1,1,3,0
hMggNtP6/,hMggNtP6109,109,92,Attempt missed. Vincent Koziello (Nice) right footed shot from outside the box misses to the right. Assisted by Anastasios Donis.,1,12,1,Nice,Metz,vincent koziello,anastasios donis,NA,NA,9,2,0,15,1,1,1,0
hMggNtP6/,hMggNtP6110,110,94,Foul by Chris Philipps (Metz).,3,NA,2,Metz,Nice,chris philipps,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
hMggNtP6/,hMggNtP6111,111,94,Vincent Marcel (Nice) wins a free kick in the attacking half.,8,NA,1,Nice,Metz,vincent marcel,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
hMggNtP6/,hMggNtP6112,112,95,Attempt missed. Wylan Cyprien (Nice) right footed shot from outside the box misses to the right from a direct free kick.,1,NA,1,Nice,Metz,wylan cyprien,NA,NA,NA,9,2,0,15,1,0,4,0
IgfbdBML/,IgfbdBML3,3,2,Foul by Seko Fofana (Udinese).,3,NA,1,Udinese,AS Roma,seko fofana,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML4,4,2,Kevin Strootman (Roma) wins a free kick in the attacking half.,8,NA,2,AS Roma,Udinese,kevin strootman,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
IgfbdBML/,IgfbdBML5,5,2,Attempt missed. Edin Dzeko (Roma) right footed shot from the centre of the box is too high. Assisted by Kevin Strootman with a through ball.,1,12,2,AS Roma,Udinese,edin dzeko,kevin strootman,NA,NA,10,2,0,3,1,4,1,0
IgfbdBML/,IgfbdBML6,6,3,Federico Fazio (Roma) wins a free kick in the defensive half.,8,NA,2,AS Roma,Udinese,federico fazio,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
IgfbdBML/,IgfbdBML7,7,3,Foul by Duvan Zapata (Udinese).,3,NA,1,Udinese,AS Roma,duvan zapata,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML8,8,3,Cyril Thereau (Udinese) wins a free kick in the defensive half.,8,NA,1,Udinese,AS Roma,cyril thereau,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
IgfbdBML/,IgfbdBML9,9,3,Foul by Kostas Manolas (Roma).,3,NA,2,AS Roma,Udinese,kostas manolas,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML10,10,4,"Offside, Roma. Leandro Paredes tries a through ball, but Bruno Peres is caught offside.",9,13,2,AS Roma,Udinese,bruno peres,leandro paredes,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML11,11,5,Attempt saved. Stephan El Shaarawy (Roma) right footed shot from the centre of the box is saved in the bottom right corner. Assisted by Radja Nainggolan.,1,12,2,AS Roma,Udinese,stephan el shaarawy,radja nainggolan,NA,NA,4,1,0,3,1,1,1,0
IgfbdBML/,IgfbdBML12,12,5,"Corner,  Roma. Conceded by Orestis Karnezis.",2,NA,2,AS Roma,Udinese,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML13,13,6,Attempt missed. Kevin Strootman (Roma) header from the centre of the box is just a bit too high. Assisted by Emerson with a cross following a corner.,1,12,2,AS Roma,Udinese,kevin strootman,emerson,NA,NA,1,2,0,3,3,2,3,0
IgfbdBML/,IgfbdBML14,14,6,Danilo (Udinese) wins a free kick in the defensive half.,8,NA,1,Udinese,AS Roma,danilo,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
IgfbdBML/,IgfbdBML15,15,6,Foul by Edin Dzeko (Roma).,3,NA,2,AS Roma,Udinese,edin dzeko,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML16,16,12,"Goal!  Udinese 0, Roma 1. Radja Nainggolan (Roma) right footed shot from the centre of the box to the bottom left corner. Assisted by Kevin Strootman with a through ball.",1,12,2,AS Roma,Udinese,radja nainggolan,kevin strootman,NA,NA,3,1,1,3,1,4,1,0
IgfbdBML/,IgfbdBML17,17,13,Foul by Bruno Peres (Roma).,3,NA,2,AS Roma,Udinese,bruno peres,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML18,18,13,Samir (Udinese) wins a free kick in the defensive half.,8,NA,1,Udinese,AS Roma,samir,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
IgfbdBML/,IgfbdBML19,19,15,Foul by Bruno Peres (Roma).,3,NA,2,AS Roma,Udinese,bruno peres,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML20,20,15,Samir (Udinese) wins a free kick in the defensive half.,8,NA,1,Udinese,AS Roma,samir,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
IgfbdBML/,IgfbdBML21,21,15,Emerson (Roma) wins a free kick in the defensive half.,8,NA,2,AS Roma,Udinese,emerson,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
IgfbdBML/,IgfbdBML22,22,15,Foul by Rodrigo de Paul (Udinese).,3,NA,1,Udinese,AS Roma,rodrigo de paul,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML23,23,16,"Attempt missed. Edin Dzeko (Roma) left footed shot from outside the box is close, but misses to the left. Assisted by Bruno Peres.",1,12,2,AS Roma,Udinese,edin dzeko,bruno peres,NA,NA,8,2,0,15,2,1,1,0
IgfbdBML/,IgfbdBML24,24,17,Penalty conceded by Marco Faraoni (Udinese) with a hand ball in the penalty area.,11,NA,1,Udinese,AS Roma,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML25,25,18,Penalty missed! Bad penalty by Edin Dzeko (Roma) right footed shot is too high. Edin Dzeko should be disappointed.,1,NA,2,AS Roma,Udinese,edin dzeko,NA,NA,NA,10,2,0,14,1,0,2,0
IgfbdBML/,IgfbdBML26,26,19,Cyril Thereau (Udinese) wins a free kick in the defensive half.,8,NA,1,Udinese,AS Roma,cyril thereau,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
IgfbdBML/,IgfbdBML27,27,19,Foul by Kostas Manolas (Roma).,3,NA,2,AS Roma,Udinese,kostas manolas,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML28,28,20,Foul by Edin Dzeko (Roma).,3,NA,2,AS Roma,Udinese,edin dzeko,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML29,29,20,Samir (Udinese) wins a free kick on the left wing.,8,NA,1,Udinese,AS Roma,samir,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
IgfbdBML/,IgfbdBML30,30,21,Duvan Zapata (Udinese) wins a free kick on the right wing.,8,NA,1,Udinese,AS Roma,duvan zapata,NA,NA,NA,NA,NA,0,5,NA,0,NA,0
IgfbdBML/,IgfbdBML31,31,21,Foul by Emerson (Roma).,3,NA,2,AS Roma,Udinese,emerson,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
IgfbdBML/,IgfbdBML32,32,22,Attempt saved. Felipe (Udinese) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Sven Kums with a cross.,1,12,1,Udinese,AS Roma,felipe,sven kums,NA,NA,5,1,0,3,1,2,1,0
